number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
99,0.8953524014729033,5.43179393168355,0.35423884925936416,logloss,7.3411688586203345,0.010546443585791524,17,9,binary:logistic,0.8230525216201188,gpu_hist,COMPLETE
100,0.8948495435227486,6.541409379001083,0.33763746357168606,logloss,5.138832559702233,0.009033744978328505,17,9,binary:logistic,0.8620926662482666,gpu_hist,COMPLETE
101,0.895594251848854,1.937990623108712,0.3457642876235606,logloss,3.9079568547285986,0.015051508650568578,17,1,binary:logistic,0.8698507765997886,gpu_hist,COMPLETE
102,0.8958553966759504,2.411365663925928,0.30096818194291214,logloss,4.696349473309243,0.01842383073184784,17,2,binary:logistic,0.8987076308331474,gpu_hist,COMPLETE
103,0.8960291681799217,2.569607730806792,0.30550562055455455,logloss,8.340466785018766,0.01842770419815715,17,22,binary:logistic,0.901365987012587,gpu_hist,COMPLETE
104,0.8961137892591778,2.4813574606515933,0.3121257414259057,logloss,8.187123135864756,0.018000081253200826,17,20,binary:logistic,0.8933710090054476,gpu_hist,COMPLETE
105,0.8960898504863279,2.5168576974162393,0.305733859163886,logloss,5.811543530364364,0.014315410357475467,17,22,binary:logistic,0.9047300499058291,gpu_hist,COMPLETE
106,0.8959732818201429,1.456500836548848,0.36246041424007913,logloss,8.176185849592715,0.014274602807335083,17,22,binary:logistic,0.8875498542137815,gpu_hist,COMPLETE
107,0.8960469334470066,1.454711945927371,0.36956129727040854,logloss,7.990706393339355,0.0161785438140122,17,22,binary:logistic,0.9278335813126588,gpu_hist,COMPLETE
108,0.8960213339860151,1.416171144228729,0.3713637622728194,logloss,8.172051653689678,0.01618943623707738,17,22,binary:logistic,0.9177536265875901,gpu_hist,COMPLETE
109,0.8962084103973593,1.5618393949112586,0.32105787332089264,logloss,9.99175423682629,0.015804071727021748,17,21,binary:logistic,0.9246588376603175,gpu_hist,COMPLETE
110,0.896059240216851,1.6994851661053776,0.3159324630669148,logloss,9.928663808021888,0.015796928862980442,17,21,binary:logistic,0.9214345718414461,gpu_hist,COMPLETE
111,0.8962209729893493,1.6880403939283684,0.31960178611493156,logloss,8.132355978087373,0.017150465729858514,17,21,binary:logistic,0.9257641337267692,gpu_hist,COMPLETE
112,0.8960261593953054,1.7207085431913345,0.31612900940799016,logloss,9.809734014340032,0.019283287898389623,17,15,binary:logistic,0.9357341377657415,gpu_hist,COMPLETE
113,0.8960731343774806,2.665354903937419,0.392679747918061,logloss,6.814767533351173,0.022891551714299734,17,32,binary:logistic,0.9772903612956519,gpu_hist,COMPLETE
114,0.8959573669520042,2.4976103246509482,0.39812972082664666,logloss,6.955593005254262,0.02326446693099338,17,34,binary:logistic,0.9656869133275676,gpu_hist,COMPLETE
115,0.895324702258234,1.2856072881588414,0.32230409729151827,logloss,5.9077377044455615,0.026687188295719356,17,22,binary:logistic,0.9190690958873662,gpu_hist,COMPLETE
116,0.8930868441449569,0.9114265746153716,0.3203778743124932,logloss,8.20201447029191,0.0168886673276094,7,16,binary:logistic,0.9963843249262982,gpu_hist,COMPLETE
117,0.8936230682014654,1.7888603392199576,0.3858565387756136,logloss,9.993528135711788,0.01975045794928454,13,279,binary:logistic,0.9466084040657646,gpu_hist,COMPLETE
118,0.8961124109814387,0.7527102532987061,0.30517427810681175,logloss,6.615792397900404,0.016241773248596995,17,33,binary:logistic,0.9034541785096734,gpu_hist,COMPLETE
119,0.8959968081157133,0.4006358543920195,0.3245832215939319,logloss,6.144644148475592,0.013260629385447675,17,31,binary:logistic,0.8764855402049306,gpu_hist,COMPLETE
120,0.895990684193454,2.154601390140525,0.3714173031840393,logloss,6.499827302673732,0.01644329462877244,17,44,binary:logistic,0.9789251172358915,gpu_hist,COMPLETE
121,0.8960415324378888,0.8616961639471821,0.3014097433291468,logloss,7.398686755081422,0.021317689116255648,17,24,binary:logistic,0.8997175700984201,gpu_hist,COMPLETE
122,0.8962422033530235,0.8332227296697323,0.3123055434616463,logloss,5.613670946283425,0.02084057554889844,17,34,binary:logistic,0.9282785878501288,gpu_hist,COMPLETE
123,0.8961304521915119,0.7497306225956448,0.30167542585252616,logloss,7.0674130518132685,0.021144891439160533,17,36,binary:logistic,0.9270433471613109,gpu_hist,COMPLETE
124,0.8958499848878099,0.7427221984598846,0.31050459150863885,logloss,5.8132936697091475,0.02503806046220442,17,33,binary:logistic,0.9283320480359355,gpu_hist,COMPLETE
125,0.8958671659318488,1.2517642073854427,0.3896651847482112,logloss,9.973325681755082,0.02044127855411353,17,36,binary:logistic,0.9484177154617008,gpu_hist,COMPLETE
126,0.8960540878438633,0.6252839944945701,0.3271360475011099,logloss,3.4789239326331454,0.017569175958635556,17,44,binary:logistic,0.9700179441559593,gpu_hist,COMPLETE
127,0.885547820848039,0.6005698141251461,0.3277689607249733,logloss,3.172894840706447,0.02304678628315094,3,45,binary:logistic,0.9712893647588372,gpu_hist,COMPLETE
128,0.8948833874991213,0.43995643399891354,0.3139112498908757,logloss,3.7314584645873365,0.028357459101895795,17,14,binary:logistic,0.914883494872563,gpu_hist,COMPLETE
129,0.8949611825824211,0.8062980450632109,0.32741686014670385,logloss,7.004193938438642,0.031835242254575305,17,28,binary:logistic,0.8899779247938858,gpu_hist,COMPLETE
130,0.8899091184641933,1.0736070441132168,0.3577840648309846,logloss,5.6860533397202335,0.018108859092851048,5,37,binary:logistic,0.9558552390527721,gpu_hist,COMPLETE
131,0.8960253739638305,1.6707616605413498,0.375784325627303,logloss,6.5173927396345785,0.01702450421401525,17,27,binary:logistic,0.9282751870556991,gpu_hist,COMPLETE
132,0.8958324150803418,0.6572736645321943,0.30254571513833095,logloss,7.408784706110035,0.021512615792172448,17,18,binary:logistic,0.9405606659647311,gpu_hist,COMPLETE
133,0.8958910443421699,1.5922650786186192,0.40994451410686955,logloss,8.580200323412626,0.015875168506915574,17,11,binary:logistic,0.9903247897600814,gpu_hist,COMPLETE
134,0.8956237001396531,1.1998197163868287,0.3547068442668018,logloss,5.566461066902679,0.012742561708374615,17,46,binary:logistic,0.908475257919891,gpu_hist,COMPLETE
135,0.8961580335555298,1.9773984562981752,0.3239920611663301,logloss,3.5507859760452,0.01955589189172402,17,33,binary:logistic,0.9248623390878592,gpu_hist,COMPLETE
136,0.8950902656942935,2.0973141915069173,0.32734168388459095,logloss,2.9416037003710844,0.02014696777271409,9,39,binary:logistic,0.9724681172839457,gpu_hist,COMPLETE
137,0.8959634182955087,4.278721940011335,0.3173104448335277,logloss,3.4665165329427374,0.018379210400783812,17,32,binary:logistic,0.8781026148627268,gpu_hist,COMPLETE
138,0.8960043124715164,0.9340476815845511,0.34943175534713844,logloss,3.7867364246874287,0.014017396387421333,13,13,binary:logistic,0.9521777112237364,gpu_hist,COMPLETE
139,0.8944025970834264,2.8866693696479278,0.30139748821017437,logloss,5.46640570313698,0.025895221982051644,7,27,binary:logistic,0.8390133427363194,gpu_hist,COMPLETE
140,0.8961301051069718,2.236723351282917,0.3318357130669144,logloss,2.3244002767349397,0.02346346794883408,17,50,binary:logistic,0.9181245262856319,gpu_hist,COMPLETE
141,0.8959880131515577,1.9635583376282266,0.3328704187970542,logloss,2.4143026516201274,0.023520600706521965,17,44,binary:logistic,0.9192574950866533,gpu_hist,COMPLETE
142,0.896102102642456,2.2865298393766142,0.3122834262836075,logloss,3.0390474293247296,0.02013451274232804,17,35,binary:logistic,0.8962045798495204,gpu_hist,COMPLETE
143,0.8957604528856811,2.2309364633353117,0.31355501978642053,logloss,6.702543434816581,0.022099504371208032,17,19,binary:logistic,0.8942881339753118,gpu_hist,COMPLETE
144,0.8960144720599817,2.7538979408663034,0.3477554447232983,logloss,4.302327349400816,0.019649066369990087,17,34,binary:logistic,0.907230451739839,gpu_hist,COMPLETE
145,0.8879891028389214,4.3348836593238635,0.31236787512948905,logloss,2.7848286905961963,0.002237430571222085,17,50,binary:logistic,0.9375280450316672,gpu_hist,COMPLETE
146,0.8948072444807451,2.9131520833627853,0.334998578977912,logloss,5.3380684482607785,0.02848100419870137,17,9,binary:logistic,0.8815477537174522,gpu_hist,COMPLETE
147,0.8958944188949662,1.7356274870176813,0.36481694749919985,logloss,8.783082756141368,0.02476292509580194,17,26,binary:logistic,0.8665575784931216,gpu_hist,COMPLETE
148,0.896004622188777,5.820365327275962,0.3002857309194729,logloss,6.9263793717712545,0.014992547841828274,17,17,binary:logistic,0.9226267355275638,gpu_hist,COMPLETE
149,0.8944939730170873,2.435736883567236,0.8483501725992093,logloss,4.124667223481376,0.019160874655706883,17,137,binary:logistic,0.8953661637337564,gpu_hist,COMPLETE
150,0.8853299746376775,1.2275702242408648,0.34664111441170964,logloss,5.209837101098391,0.021863334855312284,3,39,binary:logistic,0.9110347420780349,gpu_hist,COMPLETE
151,0.8962140219567261,1.867046848233999,0.3280546977548186,logloss,3.2092184691503194,0.016988307770154403,17,30,binary:logistic,0.9613538004969344,gpu_hist,COMPLETE
152,0.8962711479041483,1.8348760784812634,0.3173297585578643,logloss,2.1478625904175304,0.017208942696942727,17,30,binary:logistic,0.9579641297294126,gpu_hist,COMPLETE
153,0.8961284415444242,2.185602750417512,0.330324614762037,logloss,2.2154154664260712,0.0176348057985161,17,31,binary:logistic,0.9424499065281325,gpu_hist,COMPLETE
154,0.8961254600666662,2.019243072166877,0.33086908249496666,logloss,2.2377183110170886,0.017414708990343534,17,29,binary:logistic,0.96073578226753,gpu_hist,COMPLETE
155,0.8961728942352205,1.962402640029838,0.32282899382811164,logloss,2.123881604429653,0.017575232203209595,17,28,binary:logistic,0.9578547700512803,gpu_hist,COMPLETE
156,0.8960567322975028,1.5002229653219592,0.3261732431986476,logloss,1.919423260379632,0.01772902835462813,17,35,binary:logistic,0.9618465070824251,gpu_hist,COMPLETE
157,0.8960612508639386,1.0764819667605225,0.3162571202535624,logloss,1.1742185392128437,0.020320368355507525,17,28,binary:logistic,0.9488270937708121,gpu_hist,COMPLETE
158,0.8959865867275159,1.9679503497062998,0.33344678273756206,logloss,2.1222754325753046,0.017180184279204366,17,50,binary:logistic,0.9370209708271597,gpu_hist,COMPLETE
159,0.890310882832164,1.2654878457304581,0.3126632464972472,logloss,2.532274154542248,0.01942146762686184,5,40,binary:logistic,0.9586516775729804,gpu_hist,COMPLETE
160,0.8960690908066575,1.6881020174693435,0.30064169925757933,logloss,2.190377107726895,0.013013271461220777,17,27,binary:logistic,0.9409529999572493,gpu_hist,COMPLETE
